Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?
2024/02/12 14:18:59:253,0.1891,-0.1556,-9.9599,90,false
2024/02/12 14:18:59:411,0.182,-0.1556,-9.9623,90,false
2024/02/12 14:18:59:571,0.2131,-0.1652,-9.9958,90,false
2024/02/12 14:18:59:733,0.1628,-0.1437,-9.9311,90,false
2024/02/12 14:18:59:891,0.182,-0.1101,-9.9383,90,false
2024/02/12 14:19:00:051,0.2251,-0.1365,-9.9551,90,false
2024/02/12 14:19:00:212,0.249,-0.1437,-9.9431,90,false
2024/02/12 14:19:00:371,0.2274,-0.1365,-9.9742,90,false
2024/02/12 14:19:00:531,0.1508,-0.1389,-9.9766,90,false
2024/02/12 14:19:00:692,0.2155,-0.1748,-9.9575,90,false
2024/02/12 14:19:00:851,0.2442,-0.1987,-9.9264,90,false
2024/02/12 14:19:01:010,0.2011,-0.146,-9.9958,90,false
2024/02/12 14:19:01:171,0.1939,-0.17,-9.9359,90,false
2024/02/12 14:19:01:330,0.2586,-0.1891,-9.9838,90,false
2024/02/12 14:19:01:490,0.249,-0.2107,-9.9264,90,false
2024/02/12 14:19:01:652,0.2514,-0.2298,-9.9838,90,false
2024/02/12 14:19:01:810,0.2059,-0.2131,-9.9455,90,false
2024/02/12 14:19:01:970,0.1891,-0.1772,-9.9168,90,false
2024/02/12 14:19:02:130,0.1796,-0.0814,-9.9407,90,false
2024/02/12 14:19:02:289,0.1891,-0.1604,-9.9575,90,false
2024/02/12 14:19:02:449,0.2083,-0.2179,-9.9671,90,false
2024/02/12 14:19:02:610,0.261,-0.1891,-9.9335,90,false
2024/02/12 14:19:02:768,0.1987,-0.1724,-9.9838,90,false
2024/02/12 14:19:02:928,0.2131,-0.2155,-9.9192,90,false
2024/02/12 14:19:03:089,0.1844,-0.1891,-9.9766,90,false
2024/02/12 14:19:03:248,0.1796,-0.1628,-9.912,90,false
2024/02/12 14:19:03:408,0.2274,-0.2059,-9.9958,90,false
2024/02/12 14:19:03:568,0.2562,-0.1317,-9.9982,90,false
2024/02/12 14:19:03:727,0.2227,-0.17,-9.9431,90,false
2024/02/12 14:19:03:887,0.1341,-0.1532,-9.9527,90,false
2024/02/12 14:19:04:049,0.2155,-0.2011,-9.991,90,false
2024/02/12 14:19:04:207,0.1772,-0.1508,-9.9024,90,false
2024/02/12 14:19:04:366,0.249,-0.1413,-9.9527,90,false
2024/02/12 14:19:04:528,0.1891,-0.1197,-9.9407,90,false
2024/02/12 14:19:04:686,0.2251,-0.1508,-9.9719,90,false
2024/02/12 14:19:04:847,0.1987,-0.1341,-9.991,90,false
2024/02/12 14:19:05:007,0.237,-0.1604,-9.9695,90,false
2024/02/12 14:19:05:166,0.2107,-0.1508,-10.0078,90,false
2024/02/12 14:19:05:331,0.2107,-0.1652,-10.0197,90,false
2024/02/12 14:19:05:486,0.1652,-0.1484,-9.9,90,false
2024/02/12 14:19:05:646,0.2418,-0.1269,-9.9814,90,false
2024/02/12 14:19:05:805,0.2322,-0.17,-9.9311,90,false
2024/02/12 14:19:05:966,0.2322,-0.1245,-9.9886,90,false
2024/02/12 14:19:06:125,0.2011,-0.1341,-9.9551,90,false
2024/02/12 14:19:06:285,0.2801,-0.1245,-9.9431,90,false
2024/02/12 14:19:06:445,0.2298,-0.1149,-9.9838,90,false
2024/02/12 14:19:06:604,0.249,-0.1844,-9.912,90,false
2024/02/12 14:19:06:763,0.2418,-0.2179,-9.9455,90,false
2024/02/12 14:19:06:925,0.1987,-0.1844,-9.9431,90,false
2024/02/12 14:19:07:084,0.1891,-0.1987,-9.9288,90,false
2024/02/12 14:19:07:243,0.1748,-0.2083,-9.9407,90,false
2024/02/12 14:19:07:403,0.2035,-0.2131,-9.924,90,false
2024/02/12 14:19:07:563,0.1604,-0.2035,-9.9503,90,false
2024/02/12 14:19:07:723,0.1963,-0.1987,-9.9695,90,false
2024/02/12 14:19:07:884,0.2227,-0.1413,-9.9383,90,false
2024/02/12 14:19:08:043,0.1915,-0.2059,-9.8952,90,false
2024/02/12 14:19:08:202,0.2083,-0.1604,-9.9455,90,false
2024/02/12 14:19:08:363,0.2011,-0.1508,-9.9144,90,false
2024/02/12 14:19:08:521,0.1796,-0.1676,-9.9766,90,false
2024/02/12 14:19:08:682,0.1844,-0.1437,-10.0078,90,false
2024/02/12 14:19:08:843,0.1844,-0.1891,-9.9216,90,false
2024/02/12 14:19:09:001,0.2227,-0.1628,-9.9455,90,false
2024/02/12 14:19:09:161,0.2011,-0.1365,-9.9647,90,false
2024/02/12 14:19:09:322,0.2562,-0.1939,-9.991,90,false
2024/02/12 14:19:09:481,0.2586,-0.1963,-9.9982,90,false
2024/02/12 14:19:09:641,0.2011,-0.1173,-9.9192,90,false
2024/02/12 14:19:09:801,0.1772,-0.1844,-9.9503,90,false
2024/02/12 14:19:09:960,0.2083,-0.1748,-9.9479,90,false
2024/02/12 14:19:10:119,0.2682,-0.1197,-9.9407,90,false
2024/02/12 14:19:10:281,0.1963,-0.2011,-9.9814,90,false
2024/02/12 14:19:10:440,0.261,-0.1963,-9.8904,90,false
2024/02/12 14:19:10:599,0.2298,-0.2035,-10.0054,90,false
2024/02/12 14:19:10:759,0.1939,-0.1437,-9.9288,90,false
2024/02/12 14:19:10:919,0.2203,-0.1437,-9.9359,90,false
2024/02/12 14:19:11:079,0.2083,-0.17,-9.9862,90,false
2024/02/12 14:19:11:240,0.2586,-0.1508,-9.9383,90,false
2024/02/12 14:19:11:398,0.2514,-0.1628,-9.9623,90,false
2024/02/12 14:19:11:558,0.2107,-0.1197,-9.9599,90,false
2024/02/12 14:19:11:719,0.2083,-0.1508,-9.991,90,false
2024/02/12 14:19:11:878,0.2131,-0.1772,-9.9479,90,false
2024/02/12 14:19:12:038,0.182,-0.1987,-9.979,90,false
2024/02/12 14:19:12:198,0.1915,-0.249,-9.9288,90,false
2024/02/12 14:19:12:357,0.2083,-0.1724,-9.9671,90,false
2024/02/12 14:19:12:516,0.1867,-0.0742,-9.9144,90,false
2024/02/12 14:19:12:678,0.2322,-0.1939,-9.9288,90,false
2024/02/12 14:19:12:838,0.1676,-0.2155,-9.9024,90,false
2024/02/12 14:19:12:997,0.2227,-0.1628,-9.9072,90,false
2024/02/12 14:19:13:157,0.2298,-0.1508,-9.9144,90,false
2024/02/12 14:19:13:316,0.2251,-0.182,-9.9359,90,false
2024/02/12 14:19:13:475,0.2011,-0.1963,-9.9647,90,false
2024/02/12 14:19:13:638,0.2394,-0.2059,-9.9311,90,false
2024/02/12 14:19:13:796,0.1724,-0.1844,-9.9599,90,false
2024/02/12 14:19:13:955,0.2322,-0.1365,-9.9599,90,false
2024/02/12 14:19:14:116,0.2035,-0.1891,-9.9503,90,false
2024/02/12 14:19:14:275,0.1796,-0.2155,-9.9431,90,false
2024/02/12 14:19:14:435,0.2514,-0.1748,-9.9072,90,false
2024/02/12 14:19:14:597,0.2298,-0.1987,-9.9264,90,false
2024/02/12 14:19:14:755,0.182,-0.1413,-9.9623,90,false
2024/02/12 14:19:14:914,0.2011,-0.1796,-9.9192,90,false
2024/02/12 14:19:15:075,0.17,-0.1844,-9.9383,90,false
2024/02/12 14:19:15:234,0.2442,-0.1341,-9.9144,90,false
2024/02/12 14:19:15:394,0.1748,-0.1628,-9.9455,90,false
2024/02/12 14:19:15:555,0.2251,-0.1293,-9.9192,90,false
2024/02/12 14:19:15:713,0.1772,-0.1748,-9.9695,90,false
2024/02/12 14:19:15:873,0.2155,-0.1437,-9.979,90,false
2024/02/12 14:19:16:035,0.17,-0.1101,-9.924,90,false
2024/02/12 14:19:16:193,0.261,-0.1484,-9.9216,90,false
2024/02/12 14:19:16:353,0.1987,-0.1508,-9.9934,90,false
2024/02/12 14:19:16:513,0.2562,-0.1413,-9.9479,90,false
2024/02/12 14:19:16:672,0.2035,-0.1844,-9.9719,90,false
2024/02/12 14:19:16:833,0.2107,-0.1724,-9.9862,90,false
2024/02/12 14:19:16:993,0.249,-0.1604,-9.9072,90,false
2024/02/12 14:19:17:151,0.1676,-0.1844,-9.9311,90,false
2024/02/12 14:19:17:312,0.2538,-0.1245,-9.9455,90,false
2024/02/12 14:19:17:473,0.1963,-0.1532,-9.9575,90,false
2024/02/12 14:19:17:632,0.2562,-0.1365,-9.9527,90,false
2024/02/12 14:19:17:791,0.2274,-0.1556,-9.8928,90,false
2024/02/12 14:19:17:952,0.2107,-0.1341,-9.9455,90,false
2024/02/12 14:19:18:111,0.1915,-0.0982,-9.9814,90,false
2024/02/12 14:19:18:271,0.249,-0.17,-9.9431,90,false
2024/02/12 14:19:18:433,0.1748,-0.158,-9.9862,90,false
2024/02/12 14:19:18:591,0.2203,-0.1293,-9.9335,90,false
2024/02/12 14:19:18:750,0.1867,-0.1867,-9.9479,90,false
2024/02/12 14:19:18:912,0.261,-0.2179,-9.9168,90,false
2024/02/12 14:19:19:070,0.2753,-0.1604,-9.9575,90,false
2024/02/12 14:19:19:230,0.2562,-0.182,-9.9192,90,false
2024/02/12 14:19:19:391,0.2969,-0.1532,-9.9383,90,false
2024/02/12 14:19:19:549,0.2705,-0.1604,-9.979,90,false
2024/02/12 14:19:19:709,0.1844,-0.2394,-9.9455,90,false
2024/02/12 14:19:19:870,0.2035,-0.1365,-9.9288,90,false
2024/02/12 14:19:20:030,0.2514,-0.2418,-9.9288,90,false
2024/02/12 14:19:20:189,0.2083,-0.182,-9.9623,90,false
2024/02/12 14:19:20:349,0.2035,-0.1891,-9.8976,90,false
2024/02/12 14:19:20:508,0.2418,-0.1341,-9.979,90,false
2024/02/12 14:19:20:668,0.2251,-0.2131,-9.9144,90,false
2024/02/12 14:19:20:830,0.2131,-0.1341,-9.9407,90,false
2024/02/12 14:19:20:988,0.2083,-0.2059,-9.9048,90,false
2024/02/12 14:19:21:147,0.1844,-0.1532,-9.9144,90,false
2024/02/12 14:19:21:308,0.2251,-0.1484,-9.9479,90,false
2024/02/12 14:19:21:467,0.2562,-0.1628,-9.9479,90,false
2024/02/12 14:19:21:623,0.2658,-0.1293,-9.9623,90,false
2024/02/12 14:19:21:795,0.158,-0.1173,-9.9551,90,false
2024/02/12 14:19:21:947,0.2634,-0.2131,-10.0197,90,false
2024/02/12 14:19:22:107,0.2442,-0.1269,-9.9647,90,false
2024/02/12 14:19:22:267,0.2466,-0.1293,-9.924,90,false
2024/02/12 14:19:22:427,0.2538,-0.1269,-9.9695,90,false
2024/02/12 14:19:22:586,0.2107,-0.1532,-9.9288,90,false
2024/02/12 14:19:22:747,0.2586,-0.1844,-9.9527,90,false
2024/02/12 14:19:22:906,0.1867,-0.1604,-9.9671,90,false
2024/02/12 14:19:23:066,0.1365,-0.1365,-9.9958,90,false
2024/02/12 14:19:23:227,0.2083,-0.1987,-9.9407,90,false
2024/02/12 14:19:23:386,0.17,-0.1532,-9.9407,90,false
2024/02/12 14:19:23:545,0.2227,-0.1389,-9.9719,90,false
2024/02/12 14:19:23:706,0.1867,-0.1844,-9.9599,90,false
2024/02/12 14:19:23:864,0.2586,-0.2203,-10.0054,90,false
2024/02/12 14:19:24:026,0.2083,-0.103,-9.9766,90,false
2024/02/12 14:19:24:186,0.1604,-0.1149,-9.9479,90,false
2024/02/12 14:19:24:344,0.2251,-0.1796,-9.9503,90,false
2024/02/12 14:19:24:504,0.2658,-0.2035,-9.924,90,false
2024/02/12 14:19:24:665,0.2083,-0.1652,-9.9024,90,false
2024/02/12 14:19:24:825,0.2346,-0.2251,-9.9623,90,false
2024/02/12 14:19:24:983,0.2777,-0.1293,-9.924,90,false
2024/02/12 14:19:25:145,0.2227,-0.146,-9.991,90,false
2024/02/12 14:19:25:304,0.2298,-0.1293,-9.9575,90,false
2024/02/12 14:19:25:463,0.2155,-0.1413,-9.9862,90,false
2024/02/12 14:19:25:625,0.1532,-0.1963,-9.9671,90,false
2024/02/12 14:19:25:783,0.2251,-0.2107,-9.9838,90,false
2024/02/12 14:19:25:943,0.1844,-0.1652,-9.9503,90,false
2024/02/12 14:19:26:104,0.1772,-0.2227,-9.912,90,false
2024/02/12 14:19:26:263,0.1963,-0.1221,-9.9311,90,false
2024/02/12 14:19:26:423,0.1939,-0.1844,-9.9503,90,false
2024/02/12 14:19:26:584,0.1604,-0.1197,-9.9383,90,false
2024/02/12 14:19:26:742,0.2107,-0.103,-9.9575,90,false
2024/02/12 14:19:26:902,0.2203,-0.1173,-9.9359,90,false
2024/02/12 14:19:27:063,0.1772,-0.1748,-9.991,90,false
2024/02/12 14:19:27:222,0.1724,-0.1365,-9.9575,90,false
2024/02/12 14:19:27:378,0.1844,-0.1939,-9.9407,90,false
2024/02/12 14:19:27:538,0.1987,-0.1987,-9.9264,90,false
2024/02/12 14:19:27:702,0.2155,-0.1796,-9.9886,90,false
2024/02/12 14:19:27:862,0.1676,-0.1101,-9.9407,90,false
2024/02/12 14:19:28:023,0.2203,-0.0934,-9.9144,90,false
2024/02/12 14:19:28:181,0.1844,-0.1772,-9.9479,90,false
2024/02/12 14:19:28:341,0.1724,-0.1796,-9.9742,90,false
2024/02/12 14:19:28:502,0.1844,-0.103,-9.9814,90,false
2024/02/12 14:19:28:661,0.182,-0.17,-9.9575,90,false
2024/02/12 14:19:28:821,0.2729,-0.2298,-9.9335,90,false
2024/02/12 14:19:28:981,0.261,-0.2322,-9.9766,90,false
2024/02/12 14:19:29:140,0.1748,-0.1413,-9.9168,90,false
2024/02/12 14:19:29:300,0.1963,-0.1652,-9.9647,90,false
2024/02/12 14:19:29:461,0.2442,-0.1844,-9.9168,90,false
2024/02/12 14:19:29:621,0.1628,-0.1772,-9.9671,90,false
2024/02/12 14:19:29:779,0.2298,-0.1269,-9.9335,90,false
2024/02/12 14:19:29:941,0.2131,-0.103,-9.9311,90,false
2024/02/12 14:19:30:100,0.2107,-0.1293,-9.9575,90,false
2024/02/12 14:19:30:259,0.2227,-0.1556,-9.9096,90,false
2024/02/12 14:19:30:421,0.1939,-0.1006,-9.9647,90,false
2024/02/12 14:19:30:579,0.2322,-0.182,-9.9479,90,false
2024/02/12 14:19:30:739,0.2107,-0.1652,-9.9719,90,false
2024/02/12 14:19:30:899,0.2921,-0.2131,-9.9886,90,false
2024/02/12 14:19:31:059,0.2634,-0.1891,-9.9503,90,false
2024/02/12 14:19:31:220,0.2203,-0.2658,-9.9766,90,false
2024/02/12 14:19:31:379,0.158,-0.2107,-9.9623,90,false
2024/02/12 14:19:31:538,0.1676,-0.1484,-9.9982,90,false
2024/02/12 14:19:31:698,0.2107,-0.1939,-9.9264,90,false
2024/02/12 14:19:31:860,0.2658,-0.1293,-9.9288,90,false
2024/02/12 14:19:32:019,0.2322,-0.1413,-9.9695,90,false
2024/02/12 14:19:32:178,0.1939,-0.1724,-9.9216,90,false
2024/02/12 14:19:32:339,0.2203,-0.1628,-9.9503,90,false
2024/02/12 14:19:32:498,0.2011,-0.1748,-9.9311,90,false
2024/02/12 14:19:32:658,0.2179,-0.1484,-9.9407,90,false
2024/02/12 14:19:32:819,0.1891,-0.1652,-9.9766,90,false
2024/02/12 14:19:32:977,0.2298,-0.1772,-9.9168,90,false
2024/02/12 14:19:33:137,0.2346,-0.1437,-9.9431,90,false
2024/02/12 14:19:33:298,0.2298,-0.1317,-9.9335,90,false
2024/02/12 14:19:33:457,0.2131,-0.1556,-9.9647,90,false
2024/02/12 14:19:33:614,0.2011,-0.2107,-9.9479,90,false
2024/02/12 14:19:33:778,0.2274,-0.1772,-9.9455,90,false
2024/02/12 14:19:33:935,0.1628,-0.17,-10.0102,90,false
2024/02/12 14:19:34:096,0.2921,-0.1125,-9.9431,90,false
2024/02/12 14:19:34:257,0.2179,-0.1963,-9.9168,90,false
2024/02/12 14:19:34:417,0.2394,-0.1963,-9.9431,90,false
2024/02/12 14:19:34:575,0.1796,-0.1293,-9.9144,90,false
2024/02/12 14:19:34:737,0.2514,-0.1844,-9.9719,90,false
2024/02/12 14:19:34:895,0.2298,-0.2346,-9.9383,90,false
2024/02/12 14:19:35:056,0.1724,-0.1317,-9.9144,90,false
2024/02/12 14:19:35:217,0.2466,-0.1915,-9.8976,90,false
2024/02/12 14:19:35:375,0.2274,-0.1748,-9.9647,90,false
2024/02/12 14:19:35:535,0.2251,-0.146,-9.9024,90,false
2024/02/12 14:19:35:696,0.1748,-0.2155,-9.9623,90,false
2024/02/12 14:19:35:855,0.2682,-0.1604,-9.9503,90,false
2024/02/12 14:19:36:015,0.1987,-0.1269,-9.9886,90,false
2024/02/12 14:19:36:176,0.2131,-0.1221,-9.9671,90,false
2024/02/12 14:19:36:334,0.2131,-0.1987,-10.0006,90,false
2024/02/12 14:19:36:494,0.1939,-0.1724,-9.9503,90,false
2024/02/12 14:19:36:655,0.2059,-0.1484,-9.9599,90,false
2024/02/12 14:19:36:814,0.2251,-0.1748,-9.9527,90,false
2024/02/12 14:19:36:974,0.2203,-0.1197,-9.9527,90,false
2024/02/12 14:19:37:134,0.1915,-0.1748,-9.9742,90,false
2024/02/12 14:19:37:293,0.2322,-0.2059,-9.9479,90,false
2024/02/12 14:19:37:453,0.1604,-0.2131,-9.9599,90,false
2024/02/12 14:19:37:614,0.1724,-0.1748,-9.9503,90,false
2024/02/12 14:19:37:773,0.2251,-0.1389,-9.9742,90,false
2024/02/12 14:19:37:933,0.2035,-0.2035,-9.9359,90,false
2024/02/12 14:19:38:093,0.249,-0.1197,-9.9695,90,false
2024/02/12 14:19:38:274,0.2586,-0.158,-9.8833,90,false
2024/02/12 14:19:38:413,0.2346,-0.158,-9.9695,90,false
2024/02/12 14:19:38:572,0.2442,-0.1652,-9.991,90,false
2024/02/12 14:19:38:732,0.2514,-0.2251,-9.9647,90,false
2024/02/12 14:19:38:891,0.1915,-0.1724,-9.9383,90,false
2024/02/12 14:19:39:052,0.2322,-0.182,-9.9958,90,false
2024/02/12 14:19:39:211,0.2442,-0.1748,-9.9647,90,false
2024/02/12 14:19:39:371,0.2658,-0.1652,-9.9766,90,false
2024/02/12 14:19:39:531,0.1915,-0.2059,-9.9359,90,false
2024/02/12 14:19:39:688,0.2035,-0.1796,-9.9407,90,false
2024/02/12 14:19:39:847,0.2873,-0.1149,-9.9192,90,false
2024/02/12 14:19:40:011,0.1676,-0.1006,-9.9479,90,false
2024/02/12 14:19:40:170,0.2011,-0.1317,-9.8809,90,false
2024/02/12 14:19:40:329,0.182,-0.158,-9.9192,90,false
2024/02/12 14:19:40:490,0.1724,-0.1389,-9.9359,90,false
2024/02/12 14:19:40:649,0.2442,-0.158,-9.9479,90,false
2024/02/12 14:19:40:809,0.17,-0.1652,-9.9647,90,false
2024/02/12 14:19:40:970,0.2059,-0.1365,-9.9838,90,false
2024/02/12 14:19:41:128,0.2298,-0.1939,-9.9695,90,false
2024/02/12 14:19:41:288,0.2179,-0.1987,-9.924,90,false
2024/02/12 14:19:41:449,0.2562,-0.1939,-9.9503,90,false
2024/02/12 14:19:41:609,0.2322,-0.1413,-9.9503,90,false
2024/02/12 14:19:41:768,0.2442,-0.1341,-9.979,90,false
2024/02/12 14:19:41:929,0.1987,-0.0575,-9.9599,90,false
2024/02/12 14:19:42:088,0.2083,-0.1963,-9.9551,90,false
2024/02/12 14:19:42:247,0.1891,-0.1939,-9.9814,90,false
2024/02/12 14:19:42:409,0.2011,-0.1508,-9.9503,90,false
2024/02/12 14:19:42:567,0.2107,-0.158,-9.9455,90,false
2024/02/12 14:19:42:727,0.2418,-0.1006,-9.9335,90,false
2024/02/12 14:19:42:887,0.1748,-0.1891,-9.9599,90,false
2024/02/12 14:19:43:046,0.1844,-0.158,-9.9431,90,false
2024/02/12 14:19:43:207,0.2442,-0.1413,-9.9335,90,false
2024/02/12 14:19:43:367,0.1963,-0.1365,-9.9407,90,false
2024/02/12 14:19:43:526,0.2322,-0.1796,-9.9862,90,false
2024/02/12 14:19:43:686,0.17,-0.1676,-9.9407,90,false
2024/02/12 14:19:43:847,0.237,-0.1844,-9.9886,90,false
2024/02/12 14:19:44:006,0.249,-0.1628,-9.9575,90,false
2024/02/12 14:19:44:165,0.2059,-0.1389,-9.9288,90,false
2024/02/12 14:19:44:326,0.1867,-0.2035,-9.912,90,false
2024/02/12 14:19:44:484,0.2897,-0.1939,-9.9623,90,false
2024/02/12 14:19:44:644,0.2825,-0.2394,-9.9455,90,false
2024/02/12 14:19:44:806,0.249,-0.1748,-9.9359,90,false
2024/02/12 14:19:44:964,0.2346,-0.2131,-9.9599,90,false
2024/02/12 14:19:45:123,0.2083,-0.1508,-9.9359,90,false
2024/02/12 14:19:45:283,0.2227,-0.2131,-9.9407,90,false
2024/02/12 14:19:45:450,0.2298,-0.1724,-9.9192,90,false
2024/02/12 14:19:45:601,0.2155,-0.1365,-9.9503,90,false
2024/02/12 14:19:45:759,0.1724,-0.1772,-10.003,90,false
2024/02/12 14:19:45:922,0.2203,-0.2274,-9.9264,90,false
2024/02/12 14:19:46:080,0.1891,-0.1628,-9.9551,90,false
2024/02/12 14:19:46:238,0.2131,-0.2059,-9.9479,90,false
2024/02/12 14:19:46:402,0.1915,-0.103,-9.9264,90,false
2024/02/12 14:19:46:561,0.182,-0.158,-9.9814,90,false
2024/02/12 14:19:46:722,0.1987,-0.1508,-9.9407,90,false
2024/02/12 14:19:46:881,0.2035,-0.1197,-9.9431,90,false
2024/02/12 14:19:47:040,0.2035,-0.1867,-9.9431,90,false
2024/02/12 14:19:47:202,0.2873,-0.1532,-9.9575,90,false
2024/02/12 14:19:47:359,0.2179,-0.1628,-9.9216,90,false
2024/02/12 14:19:47:518,0.2634,-0.1413,-9.9335,90,false
2024/02/12 14:19:47:681,0.2442,-0.1963,-9.8809,90,false
2024/02/12 14:19:47:839,0.2179,-0.1508,-9.9359,90,false
2024/02/12 14:19:48:000,0.2011,-0.1437,-9.9311,90,false
2024/02/12 14:19:48:160,0.1389,-0.1221,-9.9671,90,false
2024/02/12 14:19:48:319,0.2777,-0.1101,-10.0197,90,false
2024/02/12 14:19:48:478,0.2586,-0.2083,-9.9216,90,false
2024/02/12 14:19:48:640,0.2011,-0.2011,-9.9455,90,false
2024/02/12 14:19:48:799,0.2011,-0.2179,-9.9072,90,false
2024/02/12 14:19:48:958,0.1891,-0.2418,-9.9431,90,false
2024/02/12 14:19:49:118,0.2035,-0.1293,-9.8952,90,false
2024/02/12 14:19:49:277,0.2083,-0.1915,-9.9168,90,false
2024/02/12 14:19:49:437,0.2394,-0.17,-9.924,90,false
2024/02/12 14:19:49:598,0.1891,-0.1772,-9.9719,90,false
2024/02/12 14:19:49:756,0.182,-0.17,-9.8857,90,false
2024/02/12 14:19:49:916,0.1604,-0.1508,-9.9862,90,false
2024/02/12 14:19:50:077,0.1628,-0.2227,-9.9551,90,false
2024/02/12 14:19:50:236,0.2035,-0.1053,-9.9503,90,false
2024/02/12 14:19:50:395,0.2801,-0.2274,-9.924,90,false
2024/02/12 14:19:50:556,0.3041,-0.2083,-9.9264,90,false
2024/02/12 14:19:50:715,0.2298,-0.1053,-9.9575,90,false
2024/02/12 14:19:50:875,0.2658,-0.1604,-9.9838,90,false
2024/02/12 14:19:51:035,0.2155,-0.1867,-9.9144,90,false
2024/02/12 14:19:51:195,0.2059,-0.17,-9.9168,90,false
2024/02/12 14:19:51:354,0.2179,-0.1293,-9.9431,90,false
2024/02/12 14:19:51:515,0.1772,-0.1628,-9.9599,90,false
2024/02/12 14:19:51:674,0.2322,-0.17,-9.9647,90,false
2024/02/12 14:19:51:834,0.2418,-0.1676,-9.9216,90,false
2024/02/12 14:19:51:995,0.2203,-0.1796,-9.9934,90,false
2024/02/12 14:19:52:153,0.2155,-0.1748,-9.9455,90,false
2024/02/12 14:19:52:313,0.2179,-0.1556,-9.9,90,false
2024/02/12 14:19:52:473,0.1796,-0.1676,-9.9359,90,false
2024/02/12 14:19:52:633,0.2083,-0.1939,-9.9647,90,false
2024/02/12 14:19:52:793,0.2251,-0.1628,-9.9551,90,false
2024/02/12 14:19:52:953,0.2083,-0.1197,-9.9144,90,false
2024/02/12 14:19:53:112,0.2035,-0.2011,-9.9479,90,false
2024/02/12 14:19:53:272,0.2274,-0.1317,-9.9647,90,false
2024/02/12 14:19:53:432,0.2179,-0.146,-10.0173,90,false
2024/02/12 14:19:53:592,0.2203,-0.1987,-9.912,90,false
2024/02/12 14:19:53:751,0.2059,-0.1915,-9.979,90,false
2024/02/12 14:19:53:912,0.1532,-0.1269,-9.9695,90,false
2024/02/12 14:19:54:071,0.237,-0.1772,-9.9623,90,false
2024/02/12 14:19:54:230,0.2203,-0.1221,-9.9695,90,false
2024/02/12 14:19:54:391,0.2203,-0.1987,-9.9742,90,false
2024/02/12 14:19:54:550,0.1915,-0.1437,-9.991,90,false
2024/02/12 14:19:54:709,0.2083,-0.1532,-9.9311,90,false
2024/02/12 14:19:54:870,0.1844,-0.1796,-9.991,90,false
2024/02/12 14:19:55:030,0.2586,-0.2059,-10.0006,90,false
2024/02/12 14:19:55:189,0.1987,-0.1221,-9.9599,90,false
2024/02/12 14:19:55:350,0.182,-0.1293,-10.0054,90,false
2024/02/12 14:19:55:509,0.2658,-0.1963,-9.9623,90,false
2024/02/12 14:19:55:668,0.2466,-0.1437,-9.8952,90,false
2024/02/12 14:19:55:829,0.2059,-0.1269,-10.0078,90,false
2024/02/12 14:19:55:989,0.2418,-0.1604,-9.9838,90,false
2024/02/12 14:19:56:144,0.2538,-0.1915,-9.924,90,false
2024/02/12 14:19:56:304,0.2418,-0.1197,-9.9503,90,false
2024/02/12 14:19:56:463,0.2394,-0.1101,-9.9695,90,false
2024/02/12 14:19:56:626,0.1676,-0.1437,-9.924,90,false
2024/02/12 14:19:56:788,0.2107,-0.1389,-9.9599,90,false
2024/02/12 14:19:56:947,0.2083,-0.1628,-9.8904,90,false
2024/02/12 14:19:57:106,0.2155,-0.17,-9.8976,90,false
2024/02/12 14:19:57:267,0.2442,-0.1724,-9.9407,90,false
2024/02/12 14:19:57:426,0.2322,-0.1915,-9.9192,90,false
2024/02/12 14:19:57:586,0.2203,-0.1796,-9.9719,90,false
2024/02/12 14:19:57:746,0.2227,-0.1293,-9.9168,90,false
2024/02/12 14:19:57:905,0.1652,-0.1604,-9.9168,90,false
2024/02/12 14:19:58:065,0.2394,-0.1077,-9.9575,90,false
2024/02/12 14:19:58:226,0.2466,-0.1628,-9.9359,90,false
2024/02/12 14:19:58:384,0.1748,-0.1245,-9.9383,90,false
2024/02/12 14:19:58:544,0.2155,-0.1413,-9.9862,90,false
2024/02/12 14:19:58:704,0.2083,-0.1484,-9.9479,90,false
2024/02/12 14:19:58:861,0.2011,-0.2394,-9.9311,90,false
2024/02/12 14:19:59:019,0.2274,-0.1389,-9.9335,90,false
2024/02/12 14:19:59:184,0.1939,-0.1748,-9.9671,90,false
2024/02/12 14:19:59:342,0.1915,-0.1484,-9.9814,90,false
2024/02/12 14:19:59:502,0.261,-0.1053,-9.9623,90,false
2024/02/12 14:19:59:663,0.2825,-0.1437,-9.912,90,false
2024/02/12 14:19:59:822,0.2179,-0.1101,-9.9695,90,false
2024/02/12 14:19:59:982,0.1772,-0.2011,-9.9719,90,false
2024/02/12 14:20:00:142,0.2059,-0.17,-9.9527,90,false
2024/02/12 14:20:00:300,0.1748,-0.1508,-10.0197,90,false
2024/02/12 14:20:00:460,0.2203,-0.1101,-9.9216,90,false
2024/02/12 14:20:00:622,0.2083,-0.1532,-9.9527,90,false
2024/02/12 14:20:00:780,0.1987,-0.1532,-10.0006,90,false
2024/02/12 14:20:00:940,0.1867,-0.1484,-9.9383,90,false
2024/02/12 14:20:01:100,0.2179,-0.0886,-9.9383,90,false
2024/02/12 14:20:01:259,0.1748,-0.1987,-9.9288,90,false
2024/02/12 14:20:01:419,0.2203,-0.1389,-9.9407,90,false
